DATUM,CAS,SUM_of_MNOZSTVO
07/07/2013,45,25417.003478
07/07/2013,60,24971.03776
07/07/2013,75,24904.566243
07/07/2013,90,24783.786767
07/07/2013,105,24471.725588
07/07/2013,120,24796.46116
07/07/2013,135,24883.962624
07/07/2013,150,24471.997117
07/07/2013,165,24315.291979
07/07/2013,180,24092.809162
07/07/2013,195,24174.819192
07/07/2013,210,23556.656647
07/07/2013,225,23255.447184
07/07/2013,240,22989.28829
07/07/2013,255,23287.868026
07/07/2013,270,23760.954243
07/07/2013,285,24107.179498
07/07/2013,300,23998.02764
07/07/2013,315,24424.548911
07/07/2013,330,24580.055978
07/07/2013,345,24846.520161
07/07/2013,360,24790.714775
07/07/2013,375,25048.596244
07/07/2013,390,25586.993171
07/07/2013,405,26194.392048
07/07/2013,420,26342.021063
07/07/2013,435,26279.12219
07/07/2013,450,26812.985044
07/07/2013,465,27018.077922
07/07/2013,480,27285.693774
07/07/2013,495,27306.653504
07/07/2013,510,26945.517931
07/07/2013,525,27132.403716
07/07/2013,540,26808.167575
07/07/2013,555,26913.937288
07/07/2013,570,27055.667501
07/07/2013,585,26974.056286
07/07/2013,600,27148.935086
07/07/2013,615,27069.100049
07/07/2013,630,26608.850888
07/07/2013,645,26871.511948
07/07/2013,660,26965.173684
07/07/2013,675,26710.323328
07/07/2013,690,27229.170485
07/07/2013,705,27033.43861
07/07/2013,720,27212.101516
07/07/2013,735,27276.247846
07/07/2013,750,27113.426856
07/07/2013,765,27538.871874
07/07/2013,780,27143.672638
07/07/2013,795,27308.441457
07/07/2013,810,27328.749593
07/07/2013,825,27284.20231
07/07/2013,840,26906.365311
07/07/2013,855,27188.008816
07/07/2013,870,27464.311795
07/07/2013,885,27272.978323
07/07/2013,900,27119.857301
07/07/2013,915,26998.595315
07/07/2013,930,26674.398249
07/07/2013,945,26664.128305
07/07/2013,960,27153.50312
07/07/2013,975,26886.032256
07/07/2013,990,27477.452103
07/07/2013,1005,27602.626926
07/07/2013,1020,27539.254086
07/07/2013,1035,27740.870705
07/07/2013,1050,27071.569918
07/07/2013,1065,27257.126687
07/07/2013,1080,27231.357091
07/07/2013,1095,27348.585233
07/07/2013,1110,27632.868284
07/07/2013,1125,27529.802436
07/07/2013,1140,27262.921591
07/07/2013,1155,27494.651212
07/07/2013,1170,27034.074198
07/07/2013,1185,26908.324904
07/07/2013,1200,27211.717995
07/07/2013,1215,26855.723448
07/07/2013,1230,27011.651825
07/07/2013,1245,27045.898212
07/07/2013,1260,26796.124308
07/07/2013,1275,26724.832166
07/07/2013,1290,26146.69587
07/07/2013,1305,25756.223748
07/07/2013,1320,25536.746818
08/07/2013,-105,25340.732338
08/07/2013,-90,25232.046059
08/07/2013,-75,25428.273746
08/07/2013,-60,24644.620826
08/07/2013,-45,24542.488566
08/07/2013,-30,24951.091036
08/07/2013,-15,24671.783814
08/07/2013,0,24652.400721
08/07/2013,15,24906.143412
08/07/2013,30,24661.225319
08/07/2013,45,25111.65947
08/07/2013,60,25262.188733
08/07/2013,75,25192.667336
08/07/2013,90,25851.061984
08/07/2013,105,25424.480614
08/07/2013,120,25172.765773
08/07/2013,135,25554.513885
08/07/2013,150,25592.311113
08/07/2013,165,25464.221145
08/07/2013,180,25420.197409
08/07/2013,195,25269.055724
08/07/2013,210,25860.122186
08/07/2013,225,26503.892242
08/07/2013,240,27162.458781
08/07/2013,255,30695.945701
08/07/2013,270,33845.853654
08/07/2013,285,37162.54953
08/07/2013,300,39227.923461
08/07/2013,315,40540.276877
08/07/2013,330,42559.992276
08/07/2013,345,43401.813262
08/07/2013,360,44583.534608
08/07/2013,375,44945.778585
08/07/2013,390,45714.505398
08/07/2013,405,46610.74163
08/07/2013,420,47545.213711
08/07/2013,435,47811.398874
08/07/2013,450,48418.18056
08/07/2013,465,48304.704542
08/07/2013,480,48153.102025
08/07/2013,495,48327.609741
08/07/2013,510,48159.441011
08/07/2013,525,48347.032217
08/07/2013,540,47972.493784
08/07/2013,555,48080.744577
08/07/2013,570,48645.843282
08/07/2013,585,48846.990776
08/07/2013,600,48576.102741
08/07/2013,615,49587.485209
08/07/2013,630,50387.722969
08/07/2013,645,49819.839496
08/07/2013,660,50066.701269
08/07/2013,675,48651.424286
08/07/2013,690,48212.572688
08/07/2013,705,48016.470774
08/07/2013,720,47450.436267
08/07/2013,735,46776.8875
08/07/2013,750,46911.086938
08/07/2013,765,46987.980037
08/07/2013,780,46708.80584
08/07/2013,795,46746.703823
08/07/2013,810,46090.112631
08/07/2013,825,45199.019122
08/07/2013,840,44376.577666
08/07/2013,855,43357.02695
08/07/2013,870,43839.572365
08/07/2013,885,43596.839814
08/07/2013,900,43291.931744
08/07/2013,915,42517.663272
08/07/2013,930,41843.251938
08/07/2013,945,40311.819661
08/07/2013,960,39793.728405
08/07/2013,975,39298.334255
08/07/2013,990,39186.189953
08/07/2013,1005,39164.040177
08/07/2013,1020,38647.423588
08/07/2013,1035,38584.648317
08/07/2013,1050,39481.670154
08/07/2013,1065,39033.722035
08/07/2013,1080,39168.129904
08/07/2013,1095,38703.703937
08/07/2013,1110,37915.576579
08/07/2013,1125,38533.550841
08/07/2013,1140,37989.817252
08/07/2013,1155,37159.182005
08/07/2013,1170,36499.136233
08/07/2013,1185,35267.058314
08/07/2013,1200,34026.62085
08/07/2013,1215,33847.265172
08/07/2013,1230,33828.958043
08/07/2013,1245,33678.036231
08/07/2013,1260,33398.927415
08/07/2013,1275,32925.307715
08/07/2013,1290,32914.082616
08/07/2013,1305,32622.832635
08/07/2013,1320,32281.238285
09/07/2013,-105,32259.944576
09/07/2013,-90,31768.229773
09/07/2013,-75,31430.335529
09/07/2013,-60,31701.293715
09/07/2013,-45,31179.512152
09/07/2013,-30,31093.085978
09/07/2013,-15,30997.235018
09/07/2013,0,30920.797865
09/07/2013,15,31086.833103
09/07/2013,30,31088.569195
09/07/2013,45,31348.201053
09/07/2013,60,31471.557695
09/07/2013,75,30616.473927
09/07/2013,90,30704.067444
09/07/2013,105,30982.61177
09/07/2013,120,30851.076291
09/07/2013,135,31107.062755
09/07/2013,150,30477.968349
09/07/2013,165,30429.532403
09/07/2013,180,30749.788176
09/07/2013,195,30300.053952
09/07/2013,210,30842.752239
09/07/2013,225,30555.485034
09/07/2013,240,31213.303969
09/07/2013,255,34595.309384
09/07/2013,270,36923.651659
09/07/2013,285,38591.82632
09/07/2013,300,39247.212176
09/07/2013,315,40685.426409
09/07/2013,330,41843.387653
09/07/2013,345,43029.721756
09/07/2013,360,43524.414248
09/07/2013,375,43187.187886
09/07/2013,390,44177.911804
