DATUM,CAS,SUM_of_MNOZSTVO
09/07/2013,-45,29587.910248
09/07/2013,-30,29156.515925
09/07/2013,-15,28256.100189
09/07/2013,0,27757.371766
09/07/2013,15,27686.866665
09/07/2013,30,27760.84162
09/07/2013,45,28414.859568
09/07/2013,60,28498.946168
09/07/2013,75,28762.218587
09/07/2013,90,29048.156508
09/07/2013,105,29458.478359
09/07/2013,120,29526.122867
09/07/2013,135,29520.455599
09/07/2013,150,29980.461955
09/07/2013,165,29703.247998
09/07/2013,180,29845.751691
09/07/2013,195,30022.469667
09/07/2013,210,30641.580842
09/07/2013,225,31714.044025
09/07/2013,240,32465.188507
09/07/2013,255,36010.602219
09/07/2013,270,39107.518219
09/07/2013,285,40295.926558
09/07/2013,300,40727.7298
09/07/2013,315,41486.230975
09/07/2013,330,42890.363155
09/07/2013,345,43294.625053
09/07/2013,360,43483.365698
09/07/2013,375,43218.078253
09/07/2013,390,44320.595859
09/07/2013,405,44890.502202
09/07/2013,420,45230.765637
09/07/2013,435,45018.871767
09/07/2013,450,45295.326638
09/07/2013,465,45110.221558
09/07/2013,480,44994.490392
09/07/2013,495,44606.696705
09/07/2013,510,43957.250187
09/07/2013,525,43381.486889
09/07/2013,540,43597.315748
09/07/2013,555,43903.09732
09/07/2013,570,43873.084323
09/07/2013,585,44061.807533
09/07/2013,600,44075.8525
09/07/2013,615,44549.560739
09/07/2013,630,45039.39357
09/07/2013,645,45273.512084
09/07/2013,660,45317.343681
09/07/2013,675,45061.037731
09/07/2013,690,45200.433893
09/07/2013,705,44391.422126
09/07/2013,720,42486.36323
09/07/2013,735,42204.5872
09/07/2013,750,42731.144942
09/07/2013,765,42020.884241
09/07/2013,780,42024.212669
09/07/2013,795,41608.227728
09/07/2013,810,41776.372561
09/07/2013,825,41711.093831
09/07/2013,840,41288.743659
09/07/2013,855,40006.594709
09/07/2013,870,40230.444513
09/07/2013,885,39935.688708
09/07/2013,900,39499.774724
09/07/2013,915,38987.369766
09/07/2013,930,38559.465105
09/07/2013,945,37546.566501
09/07/2013,960,36489.285125
09/07/2013,975,35821.713547
09/07/2013,990,36231.009408
09/07/2013,1005,36704.105803
09/07/2013,1020,36979.825157
09/07/2013,1035,36691.503531
09/07/2013,1050,36806.691839
09/07/2013,1065,36731.032363
09/07/2013,1080,36754.955499
09/07/2013,1095,35636.404228
09/07/2013,1110,35738.228078
09/07/2013,1125,35774.278381
09/07/2013,1140,35187.705859
09/07/2013,1155,35259.333912
09/07/2013,1170,34983.036476
09/07/2013,1185,34525.12558
09/07/2013,1200,32831.010541
09/07/2013,1215,32905.52247
09/07/2013,1230,33100.701926
09/07/2013,1245,33091.613654
09/07/2013,1260,32784.206661
09/07/2013,1275,32366.421058
09/07/2013,1290,32107.266426
09/07/2013,1305,31821.473747
09/07/2013,1320,31211.375014
10/07/2013,-105,30706.603312
10/07/2013,-90,32268.133703
10/07/2013,-75,32224.212704
10/07/2013,-60,31978.167283
10/07/2013,-45,31607.52587
10/07/2013,-30,31578.568685
10/07/2013,-15,30172.914817
10/07/2013,0,29992.86234
10/07/2013,15,29813.662898
10/07/2013,30,30201.908022
10/07/2013,45,30753.191154
10/07/2013,60,30757.232769
10/07/2013,75,30430.111697
10/07/2013,90,30643.720963
10/07/2013,105,31471.176357
10/07/2013,120,31111.163669
10/07/2013,135,31246.117828
10/07/2013,150,32095.324773
10/07/2013,165,32153.603173
10/07/2013,180,31689.419811
10/07/2013,195,31677.655282
10/07/2013,210,32215.840116
10/07/2013,225,33437.750968
10/07/2013,240,34034.379412
10/07/2013,255,37290.267214
10/07/2013,270,39721.361338
10/07/2013,285,41069.498591
10/07/2013,300,42198.721357
10/07/2013,315,43474.955691
10/07/2013,330,44207.437388
10/07/2013,345,44752.570293
10/07/2013,360,44841.261268
10/07/2013,375,44409.350787
10/07/2013,390,45512.20355
10/07/2013,405,46043.31803
10/07/2013,420,46687.854603
10/07/2013,435,46696.234251
10/07/2013,450,46952.593318
10/07/2013,465,47411.954408
10/07/2013,480,46875.877915
10/07/2013,495,45944.233731
10/07/2013,510,45491.825885
10/07/2013,525,45210.647995
