DATUM,CAS,SUM_of_MNOZSTVO
07/07/2013,840,12647.272164
07/07/2013,855,12582.445001
07/07/2013,870,12555.10645
07/07/2013,885,12463.196009
07/07/2013,900,12328.592155
07/07/2013,915,12670.674716
07/07/2013,930,12522.162805
07/07/2013,945,12591.901888
07/07/2013,960,12600.220476
07/07/2013,975,12523.935301
07/07/2013,990,12633.810314
07/07/2013,1005,12768.1905
07/07/2013,1020,12834.299332
07/07/2013,1035,12815.643366
07/07/2013,1050,12725.176434
07/07/2013,1065,12384.245915
07/07/2013,1080,12407.199571
07/07/2013,1095,12255.824687
07/07/2013,1110,12152.513434
07/07/2013,1125,12040.219525
07/07/2013,1140,12040.821817
07/07/2013,1155,12503.203173
07/07/2013,1170,12781.59717
07/07/2013,1185,13183.743498
07/07/2013,1200,13608.917539
07/07/2013,1215,13974.697494
07/07/2013,1230,14026.755553
07/07/2013,1245,13796.484481
07/07/2013,1260,13678.764298
07/07/2013,1275,13715.552029
07/07/2013,1290,13656.693994
07/07/2013,1305,13214.137119
07/07/2013,1320,13226.416157
08/07/2013,-105,13351.162906
08/07/2013,-90,13309.986093
08/07/2013,-75,13224.715311
08/07/2013,-60,13064.615685
08/07/2013,-45,13016.391383
08/07/2013,-30,13040.38634
08/07/2013,-15,13618.681448
08/07/2013,0,13546.487451
08/07/2013,15,13631.577288
08/07/2013,30,13662.673367
08/07/2013,45,13724.976641
08/07/2013,60,13629.458398
08/07/2013,75,13535.417728
08/07/2013,90,13307.802045
08/07/2013,105,13512.274778
08/07/2013,120,13635.807582
08/07/2013,135,13779.295821
08/07/2013,150,13833.606354
08/07/2013,165,13399.019091
08/07/2013,180,13544.906552
08/07/2013,195,13913.46533
08/07/2013,210,13990.317564
08/07/2013,225,14270.970117
08/07/2013,240,15072.008852
08/07/2013,255,17478.991961
08/07/2013,270,18870.125542
08/07/2013,285,19227.702572
08/07/2013,300,20152.631372
08/07/2013,315,20819.53401
08/07/2013,330,21385.299039
08/07/2013,345,21878.074283
08/07/2013,360,22526.906519
08/07/2013,375,22700.469376
08/07/2013,390,23182.66524
08/07/2013,405,23316.829284
